obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
1230.458,0.005,1230.4609,0.0011,47,,,64989.825,73114.638,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<1>).5d,2[1],1/2,,,L3674,
1314.91478,0.00009,1314.91478,0.00009,8,,,0.000,7602.9762,5s2.5p5,2P*,3/2,5s2.5p5,2P*,1/2,M1+E2,,"L22426,L3674",
1395.8267,0.0004,1395.8261,0.0014,1200,,,70151.032,77313.290,5s2.5p4.(3P<2>).5d,2[2],5/2,5s2.5p4.(3P<2>).4f,2[3]*,7/2,,,L3674,
1428.7019,0.0004,1428.7023,0.0014,1000,,,64906.121,71903.567,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).7s,2[2],5/2,,,L3674,
1445.9997,0.0004,1445.9995,0.0015,480,,,64989.825,71903.567,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).7s,2[2],5/2,,,L3674,
1503.2565,0.0005,1503.2570,0.0016,860,,,65644.307,72294.712,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).7s,2[2],3/2,,,L3674,
1552.865,0.007,1552.8722,0.0017,330,,,65856.791,72294.712,5s2.5p4.(3P<2>).6p,2[1]*,1/2,5s2.5p4.(3P<2>).7s,2[2],3/2,,,L3674,
1603.733,0.008,1603.7332,0.0018,380,,,65669.819,71903.567,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).7s,2[2],5/2,,,L3674,
1827.571,0.010,1827.5790,0.0024,38,,,70151.032,75621.258,5s2.5p4.(3P<2>).5d,2[2],5/2,5s2.5p4.(3P<2>).7p,2[1]*,3/2,,,L3674,
1834.8517,0.0007,1834.8517,0.0024,27,,,64906.121,70354.665,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).5d,2[2],3/2,,,L3674,
1898.2410,0.0007,1898.242,0.003,30,,,70354.665,75621.258,5s2.5p4.(3P<2>).5d,2[2],3/2,5s2.5p4.(3P<2>).7p,2[1]*,3/2,,,L3674,
1907.017,0.011,1907.020,0.003,29,,,61819.610,67061.961,5s2.5p4.(3P<1>).6s,2[1],3/2,5s2.5p4.(3P<2>).6p,2[1]*,3/2,,,L3674,
1910.512,0.011,1910.519,0.003,130,,,67061.961,72294.712,5s2.5p4.(3P<2>).6p,2[1]*,3/2,5s2.5p4.(3P<2>).7s,2[2],3/2,,,L3674,
1937.0024,0.0008,1937.002,0.003,55,,,64989.825,70151.032,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).5d,2[2],5/2,,,L3674,
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
2065.433,0.013,2065.430,0.003,9,,,67061.961,71903.567,5s2.5p4.(3P<2>).6p,2[1]*,3/2,5s2.5p4.(3P<2>).7s,2[2],5/2,,,L3674,
2218.909,0.015,2218.906,0.003,200,,,65644.307,70151.032,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).5d,2[2],5/2,,,L3674,
2223.260,0.015,2223.273,0.003,98,,,65856.791,70354.665,5s2.5p4.(3P<2>).6p,2[1]*,1/2,5s2.5p4.(3P<2>).5d,2[2],3/2,,,L3674,
2231.530,0.015,2231.539,0.004,25,,,65669.819,70151.032,5s2.5p4.(3P<2>).6p,2[3]*,7/2,5s2.5p4.(3P<2>).5d,2[2],5/2,,,L3674,
2442.748,0.018,2442.747,0.004,24,,,60896.074,64989.825,5s2.5p4.(3P<0>).6s,2[0],1/2,5s2.5p4.(3P<2>).6p,2[2]*,3/2,,,L3674,
2737.2887,0.0015,2737.289,0.005,29,,,64906.121,68559.371,5s2.5p4.(3P<2>).6p,2[2]*,5/2,5s2.5p4.(3P<2>).5d,2[4],7/2,,,L3674,
2758.058,0.023,2758.058,0.005,21,,,64989.825,68615.565,5s2.5p4.(3P<2>).6p,2[2]*,3/2,5s2.5p4.(3P<2>).5d,2[0],1/2,,,L3674,
3037.021,0.028,3037.018,0.007,120,,,67061.961,70354.665,5s2.5p4.(3P<2>).6p,2[1]*,3/2,5s2.5p4.(3P<2>).5d,2[2],3/2,,,L3674,
3039.2171,0.0018,3039.218,0.007,180,,,71903.567,75193.887,5s2.5p4.(3P<2>).7s,2[2],5/2,5s2.5p4.(3P<2>).7p,2[3]*,7/2,,,L3674,
3430.456,,3430.456,0.008,150:,,,65644.307,68559.371,5s2.5p4.(3P<2>).6p,2[3]*,5/2,5s2.5p4.(3P<2>).5d,2[4],7/2,,,L1505,
3452.495,,3452.495,0.008,40:,,,72294.712,75191.168,5s2.5p4.(3P<2>).7s,2[2],3/2,5s2.5p4.(3P<2>).7p,2[3]*,5/2,,,L1505,
4024.025,,4024.025,0.011,16:,,,74965.466,77450.540,5s2.5p4.(3P<2>).7p,2[2]*,5/2,5s2.5p4.(3P<2>).8s,2[2],5/2,,,L1505,
4164.593,,4164.593,0.012,14:,,,75049.345,77450.540,5s2.5p4.(3P<2>).7p,2[2]*,3/2,5s2.5p4.(3P<2>).8s,2[2],5/2,,,L1505,
